chr,start,end,dot,num1,dot,num2,num3,mark
chr20,34211204,34260550,.,363,.,2.366909,12.8,-1
chr20,34282855,34336849,.,410,.,2.892011,12.9,-1
chr20,34309724,34309830,.,1000,.,11.921240,3.6,-1
chr20,34309921,34310049,.,1000,.,9.872277,2.6,-1
chr20,34314357,34314514,.,1000,.,10.348374,5.4,-1
chr20,34490182,34490283,.,1000,.,11.617729,2.8,-1
chr20,34490207,34490421,.,793,.,7.170252,2.6,-1
chr20,34514396,34519661,.,308,.,1.748643,1.5,-1
chr20,34632560,34632847,.,742,.,6.604450,3.9,-1
chr20,34633176,34633698,.,817,.,7.435278,15.7,-1
chr20,34634232,34634408,.,1000,.,10.256911,6.6,-1
chr20,34635843,34636099,.,1000,.,10.224858,12.2,-1
chr20,34636206,34636323,.,1000,.,10.028980,2.1,-1
chr20,34733760,34751939,.,283,.,1.469674,4.5,-1
chr20,34786490,34792269,.,307,.,1.733682,1.8,-1
chr20,34824612,34841316,.,282,.,1.458957,3.5,-1
chr20,34884993,34895320,.,310,.,1.765536,7.7,-1
chr20,34965261,34988946,.,284,.,1.474813,7.4,-1
chr20,34994231,35034707,.,288,.,1.523079,12.9,-1
chr20,35085045,35134122,.,322,.,1.901699,12.9,-1
chr20,35091639,35091741,.,1000,.,11.503830,2.7,-1
chr20,35110160,35110342,.,995,.,9.422833,5.4,-1
chr20,35240317,35241355,.,432,.,3.130433,2.2,-1
chr20,35418991,35448636,.,292,.,1.564988,13.3,-1
chr20,35479228,35489274,.,311,.,1.778981,7.7,-1
chr20,35802503,35840750,.,327,.,1.958754,13.3,-1
chr20,35812438,35812564,.,1000,.,10.745336,3.7,-1
chr20,35820565,35820724,.,1000,.,10.785884,6.3,-1
chr20,35820993,35821289,.,1000,.,10.062862,14.5,-1
chr20,35822026,35822264,.,762,.,6.826449,2.8,-1
chr20,35823692,35823796,.,1000,.,11.282602,2.6,-1
chr20,35823813,35824042,.,963,.,9.065497,7.5,-1
chr20,35825521,35825726,.,782,.,7.044747,2.0,-1
chr20,35845364,35875639,.,294,.,1.589067,13.1,-1
chr20,35977648,35979699,.,427,.,3.080574,8.8,-1
chr20,35980417,35981134,.,489,.,3.776603,2.6,-1
chr20,36055221,36091360,.,283,.,1.473585,13.2,-1
chr20,36097152,36161633,.,363,.,2.367070,12.5,-1
chr20,36201241,36212017,.,286,.,1.499321,1.6,-1
chr20,36250845,36260521,.,309,.,1.763052,6.8,-1
chr20,36266830,36275458,.,309,.,1.757512,5.5,-1
chr20,36322653,36398111,.,301,.,1.665073,12.7,-1
chr20,36433633,36441058,.,306,.,1.726200,3.5,-1
chr20,36453988,36459858,.,311,.,1.783689,2.7,-1
chr20,36461445,36471271,.,306,.,1.726952,6.1,-1
chr20,36507756,36552524,.,289,.,1.532305,12.8,-1
chr20,36556881,36561984,.,310,.,1.768780,1.6,-1
chr20,36623211,36662418,.,297,.,1.623023,12.9,-1
chr20,36667198,36687968,.,312,.,1.794787,13.6,-1
chr20,37037766,37071081,.,423,.,3.031723,14.0,-1
chr20,37096030,37135394,.,308,.,1.747250,13.0,-1
chr20,37163639,37177550,.,306,.,1.725928,10.4,-1
chr20,37270552,37290730,.,286,.,1.507478,6.9,-1
chr20,37299087,37340358,.,292,.,1.574660,12.9,-1
chr20,37345439,37362723,.,332,.,2.020998,13.5,-1
chr20,37388060,37399120,.,305,.,1.713813,7.0,-1
chr20,37498475,37525173,.,290,.,1.541649,12.3,-1
chr20,37546246,37551426,.,308,.,1.742487,1.3,-1
chr20,37552442,37586658,.,311,.,1.780631,13.1,-1
chr20,37627544,37640605,.,287,.,1.513446,3.2,-1
chr20,38768505,39046794,.,254,.,1.143306,10.3,-1
chr20,39216849,39575337,.,259,.,1.197475,12.0,-1
chr20,39655527,39716939,.,349,.,2.209047,13.3,-1
chr20,39659389,39659640,.,795,.,7.192097,4.1,-1
chr20,39660030,39660143,.,1000,.,11.981525,4.3,-1
chr20,39674602,39674959,.,740,.,6.573617,6.2,-1
chr20,39674927,39675032,.,1000,.,11.175149,2.6,-1
chr20,39675509,39676094,.,759,.,6.788848,14.7,-1
chr20,39676230,39676546,.,714,.,6.283981,4.0,-1
chr20,39696491,39696711,.,739,.,6.564423,1.6,-1
chr20,39766305,39790308,.,345,.,2.158468,12.8,-1
chr20,39841828,39842447,.,491,.,3.791246,1.6,-1
chr20,39924526,39934601,.,310,.,1.773860,7.6,-1
chr20,39985739,39991932,.,303,.,1.690660,1.6,-1
chr20,40031498,40036624,.,309,.,1.760843,1.5,-1
chr20,40039975,40044979,.,311,.,1.785736,1.7,-1
chr20,40105037,40105240,.,828,.,7.558788,2.9,-1
chr20,40110716,40130366,.,285,.,1.488270,5.9,-1
chr20,40135605,40146976,.,289,.,1.531997,2.6,-1
chr20,40141107,40147149,.,304,.,1.703034,1.7,-1
chr20,40153085,40163185,.,288,.,1.519242,1.6,-1
chr20,40178730,40179250,.,524,.,4.165884,1.7,-1
chr20,40183810,40203733,.,321,.,1.889212,13.1,-1
chr20,40211158,40217830,.,315,.,1.826321,4.5,-1
chr20,40220326,40227493,.,301,.,1.674995,2.3,-1
chr20,40220640,40247229,.,290,.,1.541179,12.3,-1
chr20,42087124,42089399,.,620,.,5.237111,14.6,-1
chr20,42090619,42090831,.,799,.,7.237896,2.6,-1
chr20,42091404,42093184,.,551,.,4.462333,14.5,-1
chr20,42157073,42168012,.,293,.,1.575996,3.4,-1
chr20,42166849,42167387,.,542,.,4.362047,2.7,-1
chr20,42629496,42635994,.,312,.,1.791881,3.6,-1
chr20,42874583,42880065,.,311,.,1.778214,2.2,-1
chr20,42885545,42904255,.,287,.,1.509975,6.2,-1
chr20,43144012,43144118,.,1000,.,11.069723,2.6,-1
chr20,43344723,43344925,.,791,.,7.149372,2.1,-1
chr20,43364926,43419964,.,306,.,1.721971,12.7,-1
chr20,43421364,43447573,.,284,.,1.484315,9.0,-1
chr20,43514432,43532109,.,540,.,4.340199,12.9,-1
chr20,43561304,43592244,.,305,.,1.718281,12.8,-1
chr20,43771247,44055668,.,253,.,1.132937,8.8,-1
chr20,44169413,44176853,.,306,.,1.722720,3.4,-1
chr20,44224983,44225495,.,530,.,4.230976,1.8,-1
chr20,44570513,44582416,.,307,.,1.736514,8.6,-1
chr20,44645597,44724994,.,353,.,2.246374,13.8,-1
chr20,44663448,44663658,.,805,.,7.306828,2.7,-1
chr20,44701516,44701631,.,1000,.,10.203397,2.2,-1
chr20,44748044,44767563,.,286,.,1.498258,6.2,-1
chr20,44782679,44809324,.,284,.,1.476964,8.9,-1
chr20,44825374,44903655,.,296,.,1.614251,12.5,-1
chr20,44907188,45001118,.,301,.,1.664343,12.3,-1
chr20,45035046,45064967,.,284,.,1.484186,10.9,-1
chr20,45147619,45154944,.,303,.,1.688155,2.7,-1
chr20,45272809,45279963,.,310,.,1.766357,4.0,-1
chr20,45306211,45313776,.,300,.,1.658461,2.4,-1
chr20,45488413,45674493,.,252,.,1.120499,3.4,-1
chr20,45836528,45843548,.,309,.,1.761500,3.7,-1
chr20,45855617,45862560,.,307,.,1.742035,3.3,-1
chr20,45869995,45883358,.,312,.,1.796706,12.3,-1
chr20,45887208,45888242,.,519,.,4.102765,8.3,-1
chr20,46131973,46133016,.,423,.,3.028887,1.7,-1
chr20,46166795,46172646,.,308,.,1.743202,2.1,-1
chr20,46189093,46198456,.,307,.,1.735229,5.8,-1
chr20,46201452,46211507,.,287,.,1.508087,1.4,-1
chr20,46283206,46292958,.,309,.,1.758568,6.8,-1
chr20,46302147,46311889,.,305,.,1.714048,5.7,-1
chr20,46339591,46340738,.,426,.,3.069025,2.6,-1
chr20,46351458,46358749,.,298,.,1.634128,1.7,-1
chr20,46361616,46414896,.,341,.,2.114217,13.4,-1
chr20,46523433,46524015,.,956,.,8.995065,100.0,-1
chr20,46728747,46729749,.,434,.,3.152823,2.1,-1
chr20,46834139,47062609,.,253,.,1.136606,7.0,-1
chr20,47130974,47133033,.,426,.,3.068605,8.8,-1
chr20,47205341,47424979,.,255,.,1.151489,8.7,-1
chr20,47428437,47443407,.,281,.,1.441038,2.3,-1
chr20,47537873,47575268,.,309,.,1.757183,12.9,-1
chr20,47625715,47632759,.,301,.,1.665802,2.0,-1
chr20,47625753,47638295,.,286,.,1.504107,2.6,-1
chr20,47662297,47683485,.,362,.,2.347258,12.9,-1
chr20,47667588,47667737,.,1000,.,10.298214,4.8,-1
chr20,47668177,47668380,.,828,.,7.558788,2.9,-1
chr20,47668698,47669029,.,932,.,8.726122,12.2,-1
chr20,47673070,47673274,.,785,.,7.079280,2.0,-1
chr20,47673712,47673929,.,747,.,6.655176,1.7,-1
chr20,47708866,47728798,.,287,.,1.512498,7.0,-1
chr20,47747517,47752989,.,312,.,1.797959,2.4,-1
chr20,47756171,47808754,.,289,.,1.538020,12.9,-1
chr20,47852944,47917493,.,409,.,2.877764,12.8,-1
chr20,47892390,47892592,.,791,.,7.149372,2.1,-1
chr20,47895734,47909853,.,803,.,7.281470,14.1,-1
chr20,47984259,47994436,.,313,.,1.800427,8.5,-1
chr20,48025701,48035747,.,287,.,1.509438,1.4,-1
chr20,48058579,48110569,.,306,.,1.723966,12.8,-1
chr20,48128387,48133745,.,310,.,1.768829,1.9,-1
chr20,48185336,48191248,.,314,.,1.816820,3.3,-1
chr20,48225034,48226256,.,429,.,3.102254,3.3,-1
chr20,48249018,48320519,.,306,.,1.730711,12.5,-1
chr20,48327716,48328842,.,431,.,3.126263,2.8,-1
chr20,48328216,48328853,.,507,.,3.967509,2.5,-1
chr20,48504501,48506446,.,426,.,3.062835,7.9,-1
chr20,48519994,48532378,.,311,.,1.778395,10.5,-1
chr20,48551826,48573006,.,287,.,1.508609,7.5,-1
chr20,48636131,48636335,.,785,.,7.079280,2.0,-1
chr20,48692735,48735897,.,351,.,2.233413,12.9,-1
chr20,48714771,48715051,.,959,.,9.026082,10.3,-1
chr20,48726429,48726653,.,1000,.,9.670802,8.6,-1
chr20,48736168,48770568,.,311,.,1.784226,13.1,-1
chr20,48808219,48808460,.,788,.,7.115998,3.5,-1
chr20,48809247,48811702,.,550,.,4.448700,15.0,-1
chr20,49122583,49213880,.,342,.,2.122633,12.7,-1
chr20,49143026,49143174,.,1000,.,10.977667,5.8,-1
chr20,49145562,49145667,.,1000,.,11.175149,2.6,-1
chr20,49165959,49166232,.,980,.,9.257520,10.6,-1
chr20,49499311,49551451,.,345,.,2.158712,12.8,-1
chr20,49528100,49528737,.,823,.,7.509927,15.0,-1
chr20,49531095,49531355,.,773,.,6.943140,3.8,-1
chr20,49533385,49533586,.,955,.,8.981176,5.7,-1
chr20,49533827,49534067,.,1000,.,10.154342,10.9,-1
chr20,49535983,49536199,.,1000,.,9.611106,8.0,-1
chr20,49562030,49583374,.,292,.,1.573136,10.4,-1
chr20,49707164,49717507,.,290,.,1.544636,2.3,-1
chr20,49909639,50256290,.,254,.,1.144628,12.3,-1
chr20,51718565,51947508,.,252,.,1.118882,4.7,-1
chr20,52179912,52201216,.,290,.,1.546433,9.2,-1
chr20,52826446,52832366,.,314,.,1.814364,3.3,-1
chr20,54212317,54212573,.,719,.,6.346464,2.3,-1
chr20,54818066,54827096,.,312,.,1.789223,6.7,-1
chr20,54857588,55059269,.,254,.,1.149737,7.5,-1
chr20,54958197,54958462,.,761,.,6.812137,3.7,-1
chr20,54959801,54960008,.,776,.,6.976682,1.9,-1
chr20,55408603,55418673,.,286,.,1.505841,1.3,-1
chr20,55595819,55601166,.,309,.,1.755587,1.7,-1
chr20,55662774,55670947,.,300,.,1.656567,2.9,-1
chr20,55695361,55705822,.,287,.,1.509955,1.6,-1
chr20,55717488,55723066,.,308,.,1.747610,1.8,-1
chr20,55769843,55814719,.,283,.,1.468277,13.5,-1
chr20,55836901,55848981,.,315,.,1.830621,11.9,-1
chr20,55859204,55868459,.,303,.,1.687209,4.5,-1
chr20,55878220,55912581,.,284,.,1.478910,12.7,-1
chr20,55928039,55943987,.,313,.,1.799783,13.6,-1
chr20,55947598,55956294,.,305,.,1.712631,4.5,-1
chr20,55965160,55985577,.,288,.,1.529620,7.9,-1
chr20,55987034,55997544,.,290,.,1.545856,2.4,-1
chr20,56000466,56031402,.,294,.,1.593044,12.9,-1
chr20,56035948,56041307,.,307,.,1.734813,1.4,-1
chr20,56093086,56098274,.,312,.,1.791994,2.0,-1
chr20,56106808,56174120,.,298,.,1.638619,13.1,-1
chr20,56182193,56199695,.,286,.,1.500737,5.2,-1
chr20,56213921,56290928,.,386,.,2.620842,12.8,-1
chr20,56308579,56315661,.,304,.,1.707844,2.8,-1
chr20,56327758,56339260,.,284,.,1.483159,1.6,-1
chr20,56359208,56360248,.,431,.,3.124413,2.2,-1
chr20,56363209,56372775,.,307,.,1.736148,6.0,-1
chr20,56378322,56386248,.,310,.,1.765131,4.8,-1
chr20,56407061,56425039,.,281,.,1.440920,3.5,-1
chr20,56440427,56460554,.,287,.,1.511298,7.0,-1
chr20,56472436,56481022,.,305,.,1.713547,4.5,-1
chr20,56487992,56493696,.,312,.,1.788126,2.6,-1
chr20,56611932,56651062,.,286,.,1.501656,13.2,-1
chr20,56795954,56809591,.,309,.,1.760606,11.3,-1
chr20,56814180,56828118,.,287,.,1.508880,3.5,-1
chr20,56837170,56844404,.,303,.,1.696913,2.8,-1
chr20,56852171,56852890,.,500,.,3.891635,3.1,-1
chr20,56852215,56853388,.,427,.,3.077948,2.8,-1
chr20,56857524,56867554,.,309,.,1.763821,7.3,-1
chr20,56884418,56917618,.,288,.,1.527909,12.8,-1
chr20,56891257,56891862,.,552,.,4.475743,4.2,-1
chr20,56910202,56910315,.,1000,.,10.383988,2.3,-1
chr20,56919718,56939474,.,285,.,1.493991,6.2,-1
chr20,56959907,57029067,.,323,.,1.914584,12.7,-1
chr20,56967505,56967712,.,776,.,6.976682,1.9,-1
chr20,56975872,56976075,.,788,.,7.114153,2.0,-1
chr20,57121509,57133473,.,283,.,1.471152,1.6,-1
chr20,57227594,57246903,.,325,.,1.935262,12.9,-1
chr20,57293625,57299680,.,308,.,1.744098,2.3,-1
chr20,57364115,57372178,.,312,.,1.791111,5.6,-1
chr20,57382305,57403966,.,331,.,2.000147,13.4,-1
chr20,57405839,57425374,.,325,.,1.940596,13.0,-1
chr20,57463568,57493287,.,317,.,1.849619,13.5,-1
chr20,57468849,57469057,.,889,.,8.244979,4.5,-1
chr20,57477360,57477743,.,700,.,6.127366,5.6,-1
chr20,57555929,57580351,.,292,.,1.574446,12.6,-1
chr20,57591981,57620567,.,291,.,1.559814,13.2,-1
chr20,57690339,57695503,.,308,.,1.747886,1.4,-1
chr20,57696687,57702502,.,310,.,1.769516,2.4,-1
chr20,57708327,57714241,.,310,.,1.770419,2.6,-1
chr20,57739368,57744590,.,312,.,1.797611,2.1,-1
chr20,57746115,57752799,.,309,.,1.755522,3.2,-1
chr20,57768840,57792518,.,289,.,1.536241,10.2,-1
chr20,57793707,57812444,.,287,.,1.507799,6.1,-1
chr20,57832842,57855881,.,286,.,1.504412,8.3,-1
chr20,57865859,57884269,.,287,.,1.510067,6.0,-1
chr20,57963725,57983552,.,286,.,1.502298,6.5,-1
chr20,57985134,58005168,.,287,.,1.509303,6.9,-1
chr20,58017319,58030645,.,283,.,1.463030,2.1,-1
chr20,58100298,58101329,.,426,.,3.064140,1.8,-1
chr20,58134755,58160668,.,292,.,1.567451,12.9,-1
chr20,58163662,58201908,.,293,.,1.583565,12.7,-1
chr20,58237835,58249338,.,287,.,1.514417,2.3,-1
chr20,58257149,58279970,.,293,.,1.582066,11.8,-1
chr20,58298485,58304918,.,305,.,1.711771,2.2,-1
chr20,58307777,58312805,.,311,.,1.777212,1.6,-1
chr20,58321558,58332983,.,312,.,1.793366,9.8,-1
chr20,58335639,58353459,.,323,.,1.919689,13.4,-1
chr20,58633933,58639019,.,309,.,1.756945,1.4,-1
chr20,58640199,58669852,.,320,.,1.878087,12.8,-1
chr20,58682542,58690272,.,299,.,1.646413,2.3,-1
chr20,58703099,58730306,.,283,.,1.469679,8.8,-1
chr20,58838744,58848647,.,306,.,1.722639,6.0,-1
chr20,58873126,58874282,.,424,.,3.045131,2.5,-1
chr20,58886160,58898106,.,316,.,1.836044,11.9,-1
chr20,58905007,58914505,.,308,.,1.748578,6.3,-1
chr20,58931922,58943129,.,314,.,1.812143,10.1,-1
chr20,58950249,58955978,.,308,.,1.748813,2.0,-1
chr20,58974898,58981087,.,309,.,1.764673,2.8,-1
chr20,58999062,59011871,.,310,.,1.775761,10.9,-1
chr20,59022336,59023350,.,430,.,3.115512,2.0,-1
chr20,59025768,59026844,.,429,.,3.103764,2.3,-1
chr20,59029624,59030761,.,436,.,3.175403,3.2,-1
chr20,59040800,59048132,.,306,.,1.723474,3.3,-1
chr20,59055242,59062863,.,306,.,1.729180,3.8,-1
chr20,59128348,59150248,.,287,.,1.512590,8.1,-1
chr20,59161178,59170317,.,305,.,1.718501,5.1,-1
chr20,59176160,59182970,.,309,.,1.762803,3.5,-1
chr20,59211207,59220020,.,305,.,1.710377,4.6,-1
chr20,59234813,59240092,.,312,.,1.795300,2.2,-1
chr20,59242329,59247346,.,311,.,1.781108,1.6,-1
chr20,59248396,59257060,.,307,.,1.739792,5.1,-1
chr20,59286875,59298210,.,309,.,1.759827,8.7,-1
chr20,59298751,59305464,.,301,.,1.667264,1.8,-1
chr20,59320133,59326532,.,304,.,1.706760,2.1,-1
chr20,59334694,59340619,.,306,.,1.721430,1.8,-1
chr20,59341231,59380946,.,304,.,1.706808,12.7,-1
chr20,59389703,59398834,.,311,.,1.779317,6.6,-1
chr20,59419009,59420163,.,411,.,2.893978,1.6,-1
chr20,59422359,59428200,.,305,.,1.715280,1.6,-1
chr20,59438761,59478341,.,286,.,1.500546,12.7,-1
chr20,59485603,59554859,.,305,.,1.715133,12.8,-1
chr20,59560561,59561154,.,506,.,3.957473,1.9,-1
chr20,59568329,59584290,.,321,.,1.894454,13.1,-1
chr20,59589569,59596145,.,312,.,1.798079,3.8,-1
chr20,59605751,59611039,.,309,.,1.758106,1.6,-1
chr20,59626839,59642721,.,307,.,1.733381,12.8,-1
chr20,59644234,59652280,.,301,.,1.671497,3.1,-1
chr20,59654087,59663544,.,308,.,1.746614,6.2,-1
chr20,59676968,59723941,.,288,.,1.519944,13.4,-1
chr20,59741224,59749874,.,309,.,1.763477,5.6,-1
chr20,59777467,59823287,.,290,.,1.546372,12.6,-1
chr20,59819828,59824839,.,311,.,1.783241,1.6,-1
chr20,59833755,59834330,.,545,.,4.395309,3.4,-1
chr20,59838666,59838869,.,788,.,7.114153,2.0,-1
chr20,59840314,59843613,.,431,.,3.119046,15.1,-1
chr20,59845667,59845949,.,696,.,6.081403,2.5,-1
chr20,59846569,59847575,.,433,.,3.140287,2.0,-1
chr20,59851267,59852030,.,490,.,3.785513,3.1,-1
chr20,59852686,59853710,.,506,.,3.966540,7.2,-1
chr20,59857804,59857970,.,1000,.,9.787318,5.1,-1
chr20,59858340,59858937,.,503,.,3.930957,1.8,-1
chr20,59861743,59862315,.,505,.,3.944966,1.6,-1
chr20,59875117,59876410,.,426,.,3.071521,3.6,-1
chr20,59877126,59878265,.,428,.,3.090581,2.7,-1
chr20,59879861,59880086,.,941,.,8.825502,6.7,-1
chr20,59881556,59884629,.,430,.,3.113455,14.9,-1
chr20,59885892,59887996,.,432,.,3.131673,9.8,-1
chr20,59892448,59894616,.,424,.,3.039225,9.1,-1
chr20,59896492,59897645,.,432,.,3.131338,3.0,-1
chr20,59904289,59904565,.,1000,.,14.716438,15.4,-1
chr20,59906408,59906939,.,517,.,4.079585,1.6,-1
chr20,59907106,59907709,.,500,.,3.891843,1.8,-1
chr20,59910702,59911218,.,543,.,4.373102,2.4,-1
chr20,59911682,59913081,.,481,.,3.677532,9.2,-1
chr20,59914447,59915653,.,426,.,3.068568,3.0,-1
chr20,59915979,59916605,.,487,.,3.748852,1.5,-1
chr20,59917059,59917259,.,798,.,7.220866,2.1,-1
chr20,59917871,59921602,.,459,.,3.435282,14.2,-1
chr20,59944934,59957978,.,319,.,1.868324,13.8,-1
chr20,59969671,60006014,.,286,.,1.505051,12.8,-1
chr20,60035480,60042903,.,304,.,1.702346,3.0,-1
chr20,60048179,60060377,.,303,.,1.687118,7.4,-1
chr20,60063311,60069867,.,301,.,1.665888,1.6,-1
chr20,60073041,60124941,.,301,.,1.666086,12.8,-1
chr20,60138309,60160694,.,287,.,1.516108,8.5,-1
chr20,60180083,60188451,.,301,.,1.671896,3.4,-1
chr20,60193778,60216224,.,293,.,1.584370,11.7,-1
chr20,60219577,60224888,.,308,.,1.750492,1.6,-1
chr20,60236213,60254663,.,286,.,1.506793,5.9,-1
chr20,60261630,60262206,.,516,.,4.074273,2.1,-1
chr20,60261690,60261888,.,926,.,8.661392,4.8,-1
chr20,60266388,60267156,.,499,.,3.878395,3.6,-1
chr20,60292053,60319469,.,294,.,1.596750,13.0,-1
chr20,60320770,60360374,.,291,.,1.561172,14.4,-1
chr20,60364549,60365186,.,494,.,3.825812,1.9,-1
chr20,60369048,60383167,.,312,.,1.790001,13.1,-1
chr20,60383562,60399748,.,305,.,1.711978,12.2,-1
chr20,60402017,60412044,.,309,.,1.764348,7.3,-1
chr20,60431505,60443554,.,306,.,1.730455,8.5,-1
chr20,60457571,60465890,.,307,.,1.735994,4.7,-1
chr20,60467365,60472369,.,311,.,1.785736,1.7,-1
chr20,60487714,60516403,.,281,.,1.450390,8.5,-1
chr20,60546397,60565571,.,284,.,1.478142,5.3,-1
chr20,60571101,60645583,.,334,.,2.041963,13.7,-1
chr20,60605247,60605347,.,1000,.,11.733907,2.8,-1
chr20,60612822,60613022,.,798,.,7.220866,2.1,-1
chr20,60620208,60620310,.,1000,.,11.503830,2.7,-1
chr20,60623633,60623750,.,1000,.,10.800440,3.1,-1
chr20,60624295,60624504,.,770,.,6.909919,1.9,-1
chr20,60636387,60636645,.,778,.,6.996963,3.9,-1
chr20,60663265,60663371,.,1000,.,11.069723,2.6,-1
chr20,60692169,60745914,.,367,.,2.409978,12.7,-1
chr20,60766949,60767180,.,711,.,6.251832,1.3,-1
chr20,60779449,60861356,.,311,.,1.779716,12.6,-1
chr20,60874005,60907386,.,389,.,2.652583,14.2,-1
chr20,60912323,60912844,.,524,.,4.157888,1.7,-1
chr20,60912423,60913632,.,439,.,3.210269,4.0,-1
chr20,60931740,60934940,.,439,.,3.215542,15.0,-1
chr20,60935877,60938560,.,447,.,3.296892,14.2,-1
chr20,60939253,60940820,.,414,.,2.937653,4.4,-1
chr20,60957719,60957846,.,1000,.,10.660727,3.7,-1
chr20,60960211,60971593,.,327,.,1.958744,13.4,-1
chr20,60981704,60990944,.,307,.,1.738791,5.7,-1
chr20,61008798,61021231,.,307,.,1.742347,9.3,-1
chr20,61029941,61085585,.,293,.,1.583182,13.2,-1
chr20,61141383,61209001,.,295,.,1.603171,13.1,-1
chr20,61263361,61283503,.,287,.,1.510173,7.0,-1
chr20,61294224,61300985,.,306,.,1.722178,2.7,-1
chr20,61323093,61350927,.,287,.,1.517643,11.6,-1
chr20,61441651,61449754,.,300,.,1.659739,2.9,-1
chr20,61488036,61488710,.,499,.,3.883626,2.6,-1
chr20,61510313,61585785,.,367,.,2.412233,12.7,-1
chr20,61622227,61649614,.,307,.,1.736862,13.6,-1
chr20,61656678,61676899,.,287,.,1.508736,7.0,-1
chr20,61683440,61700626,.,309,.,1.754167,13.0,-1
chr20,61711350,61721947,.,309,.,1.754622,7.7,-1
chr20,61747780,61748286,.,535,.,4.281146,1.9,-1
chr20,61754144,61762059,.,306,.,1.721969,3.9,-1
chr20,61789117,61864423,.,342,.,2.123897,12.8,-1
chr20,61807473,61807817,.,691,.,6.034880,4.2,-1
chr20,61808327,61808489,.,999,.,9.471814,4.2,-1
chr20,61808609,61808895,.,1000,.,9.783515,13.0,-1
chr20,61809401,61809634,.,741,.,6.585553,2.1,-1
chr20,61832003,61832274,.,718,.,6.328249,2.7,-1
chr20,61838124,61838264,.,1000,.,9.670802,3.1,-1
chr20,61839984,61840621,.,709,.,6.234656,13.6,-1
chr20,61840987,61841727,.,774,.,6.952523,14.9,-1
chr20,61854706,61854909,.,788,.,7.114153,2.0,-1
chr20,61898375,61933353,.,301,.,1.674746,13.2,-1
chr20,61937766,61947667,.,307,.,1.741220,6.5,-1
chr20,61989873,61998980,.,304,.,1.704717,4.8,-1
chr20,62004267,62014321,.,287,.,1.508237,1.4,-1
chr20,62023209,62036535,.,283,.,1.469803,2.2,-1
chr20,62049098,62049318,.,776,.,6.974700,2.4,-1
chr20,62080192,62115034,.,300,.,1.655378,12.9,-1
chr20,62116665,62135731,.,283,.,1.467579,4.9,-1
chr20,62152529,62154101,.,516,.,4.076666,14.3,-1
chr20,62158982,62159522,.,525,.,4.178742,2.0,-1
chr20,62191219,62202248,.,325,.,1.939597,13.5,-1
chr20,62195538,62195745,.,776,.,6.976682,1.9,-1
chr20,62196645,62196987,.,718,.,6.334093,5.0,-1
chr20,62282569,62284337,.,430,.,3.114202,7.2,-1
chr20,62362415,62364912,.,410,.,2.891816,9.4,-1
chr20,62365238,62366476,.,419,.,2.989252,2.7,-1
chr20,62366878,62368879,.,414,.,2.932011,6.9,-1
chr20,62446430,62447106,.,510,.,4.005658,3.1,-1
chr20,62483355,62593305,.,335,.,2.046569,13.6,-1
chr20,62507475,62507681,.,779,.,7.010549,2.0,-1
chr20,62529289,62529445,.,928,.,8.678925,2.6,-1
chr20,62538637,62538786,.,964,.,9.086660,2.8,-1
chr20,62593794,62594303,.,532,.,4.255913,1.9,-1
chr20,62660510,62670781,.,286,.,1.502736,1.4,-1
chr20,62679202,62680207,.,433,.,3.143412,2.0,-1
chr20,62700720,62700951,.,781,.,7.033311,2.9,-1
chr20,62720073,62720307,.,1000,.,10.028980,10.2,-1
chr20,62729497,62742427,.,297,.,1.626510,6.2,-1
chr20,62774979,62805033,.,294,.,1.594746,13.0,-1
chr20,62810887,62811604,.,478,.,3.650717,2.0,-1
chr20,62823586,62828732,.,312,.,1.789080,1.9,-1
chr20,62843630,62858992,.,311,.,1.780304,13.7,-1
chr20,62918368,62918508,.,959,.,9.026082,2.2,-1
chr9,191303,614763,.,254,.,1.183330,11.4,-1
chr9,710317,726359,.,318,.,2.008205,13.9,-1
chr9,727413,734592,.,308,.,1.869783,3.4,-1
chr9,840116,846678,.,300,.,1.778776,1.4,-1
chr9,896115,915911,.,285,.,1.586106,6.5,-1
chr9,920090,930098,.,288,.,1.621156,1.6,-1
chr9,936384,996395,.,308,.,1.873065,13.0,-1
chr9,1783617,2227916,.,262,.,1.288609,12.0,-1
chr9,2287887,2293159,.,310,.,1.904059,1.7,-1
chr9,2424038,2429246,.,310,.,1.905045,1.6,-1
chr9,2451373,2473922,.,292,.,1.666810,11.2,-1
chr9,2492875,2501280,.,301,.,1.791469,3.4,-1
chr9,2618625,2656719,.,299,.,1.758785,13.0,-1
chr9,2731719,2764902,.,284,.,1.572350,12.8,-1
chr9,2767960,2773573,.,309,.,1.892360,1.9,-1
chr9,2776918,2852291,.,332,.,2.175795,12.6,-1
chr9,2823972,2824177,.,918,.,9.679490,4.1,-1
chr9,2824552,2824782,.,796,.,8.119879,2.5,-1
chr9,2869587,2881184,.,313,.,1.942536,10.5,-1
chr9,2903467,2911541,.,308,.,1.879369,4.6,-1
chr9,2915892,2925433,.,304,.,1.822845,5.1,-1
chr9,2934862,2953383,.,285,.,1.581855,5.6,-1
chr9,2962084,2973157,.,286,.,1.591729,1.7,-1
chr9,3005959,3006169,.,813,.,8.337376,2.1,-1
chr9,3022414,3027667,.,311,.,1.910946,1.7,-1
chr9,3065203,3075386,.,287,.,1.604759,1.5,-1
chr9,3121318,3138073,.,291,.,1.658021,6.9,-1
